tempo_arduino_us,tempo_relogio_pc,contador,ax,ay,az,gx,gy,gz
24721632.0,363778.7870326,3134.0,1.01,-0.0,-0.05,-3.48,0.91,-0.06
24726344.0,363778.8393923,3135.0,1.0,-0.01,-0.04,-3.41,1.71,-0.3
24731076.0,363778.9301112,3136.0,0.99,-0.01,-0.05,-3.54,1.16,-0.18
24735828.0,363778.949504,3137.0,0.98,-0.01,-0.06,-3.66,1.4,-0.55
24740552.0,363779.0101937,3138.0,1.0,-0.0,-0.05,-3.48,0.37,-0.18
24745280.0,363779.0467241,3139.0,1.0,-0.01,-0.03,-3.78,-0.06,-0.3
24750004.0,363779.0893207,3140.0,1.0,-0.01,-0.03,-3.48,0.55,-0.37
24754748.0,363779.1322705,3141.0,1.0,-0.01,-0.04,-3.48,0.55,-0.43
24759488.0,363779.1678868,3142.0,1.0,-0.01,-0.05,-3.54,0.12,-0.79
24764212.0,363779.2114711,3143.0,1.0,-0.01,-0.04,-3.23,0.12,-0.18
24768948.0,363779.2494313,3144.0,1.0,-0.01,-0.04,-3.54,0.06,-0.49
24773680.0,363779.2904159,3145.0,1.0,-0.01,-0.05,-3.48,0.43,-0.49
24778404.0,363779.3299946,3146.0,1.0,-0.0,-0.05,-3.6,0.18,-0.18
24783124.0,363779.3701605,3147.0,1.0,-0.0,-0.04,-3.66,0.49,-0.37
24787832.0,363779.4473961,3148.0,1.0,-0.01,-0.05,-3.72,0.24,-0.3
24792560.0,363779.4678281,3149.0,1.0,-0.01,-0.04,-3.48,0.18,-0.49
24797288.0,363779.5263788,3150.0,1.0,-0.01,-0.05,-3.41,0.43,-0.24
24802016.0,363779.5630191,3151.0,1.0,-0.01,-0.05,-3.6,0.24,-0.24
24806740.0,363779.6065932,3152.0,1.0,-0.01,-0.04,-3.41,0.49,-0.3
24811464.0,363779.6455579,3153.0,1.0,-0.01,-0.05,-3.6,0.12,-0.24
24816200.0,363779.6861506,3154.0,1.0,-0.01,-0.04,-3.48,0.0,-0.18
24820888.0,363779.7650645,3155.0,1.0,-0.01,-0.05,-3.48,0.06,-0.3
24825600.0,363779.7688535,3156.0,1.0,-0.01,-0.05,-3.54,0.43,-0.24
24830324.0,363779.8095121,3157.0,1.0,-0.0,-0.03,-3.54,0.06,-0.24
24835036.0,363779.8884714,3158.0,1.0,-0.0,-0.04,-3.48,0.55,-0.43
24839760.0,363779.8902411,3159.0,1.0,-0.01,-0.04,-3.48,0.24,-0.43
24844492.0,363779.9688748,3160.0,1.0,-0.01,-0.04,-3.48,0.24,-0.37
24849208.0,363780.006284,3161.0,1.0,-0.01,-0.04,-3.6,-0.12,-0.18
24853940.0,363780.0517189,3162.0,1.0,-0.0,-0.04,-3.35,-0.12,-0.3
24858668.0,363780.092321,3163.0,1.0,-0.0,-0.05,-3.35,0.0,-0.43
24863340.0,363780.1398282,3164.0,1.0,-0.01,-0.04,-3.6,0.37,-0.18
24868072.0,363780.178597,3165.0,1.01,-0.01,-0.05,-3.54,0.06,-0.43
24872792.0,363780.2248692,3166.0,1.0,0.0,-0.05,-3.6,0.0,-0.24
24877452.0,363780.2476154,3167.0,1.0,-0.01,-0.05,-3.41,0.18,-0.37
24882196.0,363780.3110717,3168.0,1.0,-0.0,-0.04,-3.29,0.06,-0.43
24886900.0,363780.3160167,3169.0,1.0,-0.01,-0.04,-3.54,0.3,-0.37
24891632.0,363780.3584271,3170.0,1.0,-0.0,-0.04,-3.6,0.12,-0.3
24896344.0,363780.4036322,3171.0,1.0,-0.01,-0.04,-3.54,0.0,-0.43
24901016.0,363780.408884,3172.0,1.0,-0.01,-0.04,-3.66,0.24,-0.61
24905756.0,363780.4528861,3173.0,1.0,-0.01,-0.04,-3.54,-0.18,-0.24
24910492.0,363780.5368058,3174.0,1.0,-0.01,-0.04,-3.6,0.06,-0.55
24915224.0,363780.5413096,3175.0,1.0,-0.0,-0.05,-3.66,0.12,-0.37
24919948.0,363780.5860975,3176.0,1.0,-0.0,-0.05,-3.29,0.0,-0.37
24924620.0,363780.6347473,3177.0,1.0,-0.01,-0.04,-3.35,0.06,-0.18
24929352.0,363780.6818297,3178.0,1.0,-0.01,-0.05,-3.54,0.18,-0.67
24934076.0,363780.7221046,3179.0,1.01,-0.01,-0.04,-3.54,-0.18,-0.37
24938820.0,363780.7615203,3180.0,1.0,-0.0,-0.04,-3.54,0.0,-0.3
24943488.0,363780.7954518,3181.0,1.0,-0.0,-0.05,-3.54,0.0,-0.55
24948168.0,363780.82827,3182.0,1.0,-0.0,-0.04,-3.66,0.06,-0.37
24952884.0,363780.8648723,3183.0,1.0,-0.01,-0.04,-3.48,0.06,-0.37
24957596.0,363780.8948172,3184.0,1.0,-0.01,-0.04,-3.54,0.06,-0.24
24962316.0,363780.9317215,3185.0,1.0,-0.01,-0.05,-3.48,0.43,-0.43
24967052.0,363780.9337947,3186.0,1.0,-0.01,-0.06,-3.6,-0.3,-0.37
24971788.0,363780.9965352,3187.0,1.0,-0.0,-0.04,-3.66,-0.18,-0.37
24976516.0,363780.9984187,3188.0,1.0,-0.0,-0.04,-3.35,0.0,-0.24
24981184.0,363781.0460882,3189.0,1.0,-0.01,-0.05,-3.41,0.3,-0.43
24985908.0,363781.0641976,3190.0,1.0,0.0,-0.05,-3.6,0.12,-0.24
24990600.0,363781.0978852,3191.0,1.01,-0.01,-0.03,-3.41,-0.43,-0.24
24995344.0,363781.1308458,3192.0,0.99,-0.01,-0.03,-3.48,0.12,-0.67
25000092.0,363781.1640941,3193.0,1.01,-0.0,-0.05,-3.66,0.73,0.0
25004764.0,363781.1988204,3194.0,1.0,-0.0,-0.05,-3.35,0.06,-0.12
25009476.0,363781.2333194,3195.0,1.01,-0.0,-0.03,-3.48,-0.67,-0.24
25014212.0,363781.2646923,3196.0,1.01,-0.0,-0.04,-3.6,0.0,-0.12
25018888.0,363781.2990918,3197.0,1.01,-0.01,-0.04,-3.35,0.55,-0.43
25023640.0,363781.3289505,3198.0,0.99,-0.01,-0.05,-3.54,0.55,-0.37
25028376.0,363781.3657204,3199.0,1.0,-0.0,-0.05,-3.41,0.49,-0.24
25033100.0,363781.3977986,3200.0,1.0,-0.0,-0.04,-3.6,0.06,-0.37
25037812.0,363781.4326874,3201.0,1.01,-0.01,-0.03,-3.48,-0.12,-0.24
25042552.0,363781.4657797,3202.0,1.0,-0.01,-0.03,-3.6,0.0,-0.12
25047236.0,363781.5025841,3203.0,1.0,-0.01,-0.05,-3.48,0.43,-0.24
25051960.0,363781.5397641,3204.0,1.0,-0.0,-0.05,-3.66,0.61,-0.24
25056684.0,363781.5699917,3205.0,1.01,-0.0,-0.05,-3.6,0.37,-0.18
25061416.0,363781.6082503,3206.0,1.0,-0.01,-0.04,-3.54,0.12,-0.43
25066140.0,363781.6102697,3207.0,1.0,-0.01,-0.04,-3.23,0.49,-0.24
25070876.0,363781.6444433,3208.0,1.0,-0.0,-0.05,-3.54,0.24,-0.24
25075588.0,363781.6815182,3209.0,1.0,-0.0,-0.05,-3.35,0.06,-0.3
25080288.0,363781.7167512,3210.0,1.0,-0.0,-0.05,-3.23,0.37,0.06
25084996.0,363781.7500053,3211.0,1.0,-0.0,-0.05,-3.48,0.06,-0.18
25089704.0,363781.7860328,3212.0,1.0,-0.01,-0.04,-3.72,0.06,-0.37
25094432.0,363781.8193203,3213.0,1.0,-0.0,-0.05,-3.54,0.12,-0.43
25099156.0,363781.8545302,3214.0,1.0,-0.0,-0.05,-3.6,0.18,-0.12
25103868.0,363781.8931234,3215.0,1.0,-0.0,-0.05,-3.41,0.37,-0.49
25108596.0,363781.9237155,3216.0,1.0,-0.01,-0.05,-3.6,0.06,-0.24
25113308.0,363781.9613186,3217.0,1.0,-0.01,-0.04,-3.6,-0.06,-0.06
25118024.0,363781.9957906,3218.0,1.0,-0.01,-0.05,-3.66,0.24,-0.18
25122756.0,363782.0319914,3219.0,1.0,-0.01,-0.04,-3.35,-0.06,-0.3
25127484.0,363782.0548908,3220.0,1.0,-0.01,-0.04,-3.48,0.18,-0.24
25132212.0,363782.0730162,3221.0,1.0,-0.01,-0.05,-3.35,0.12,-0.3
25136924.0,363782.1383467,3222.0,1.0,-0.01,-0.05,-3.66,-0.06,-0.24
25141648.0,363782.1404167,3223.0,1.0,-0.01,-0.04,-3.54,-0.06,-0.3
25146380.0,363782.2064604,3224.0,1.0,-0.01,-0.04,-3.54,0.12,-0.12
25151108.0,363782.2106926,3225.0,1.0,-0.0,-0.04,-3.48,-0.24,-0.3
25155836.0,363782.246207,3226.0,1.0,-0.0,-0.04,-3.41,0.18,-0.24
25160544.0,363782.3115214,3227.0,1.0,-0.01,-0.05,-3.6,0.18,-0.37
25165268.0,363782.3259818,3228.0,1.0,-0.01,-0.04,-3.6,0.12,-0.3
25169984.0,363782.3805072,3229.0,1.0,-0.0,-0.05,-3.54,0.06,0.0
25174644.0,363782.3853756,3230.0,1.0,-0.01,-0.05,-3.66,0.12,-0.43
25179384.0,363782.4203444,3231.0,1.0,-0.01,-0.04,-3.72,0.24,-0.37
25184108.0,363782.453459,3232.0,1.0,-0.0,-0.04,-3.54,-0.06,-0.37
25188832.0,363782.4897874,3233.0,1.0,-0.01,-0.05,-3.54,0.55,-0.18
25193568.0,363782.5230155,3234.0,1.0,-0.01,-0.04,-3.54,0.37,-0.24
25198292.0,363782.5632613,3235.0,1.0,-0.0,-0.04,-3.66,0.0,-0.18
25202968.0,363782.5991495,3236.0,1.0,-0.01,-0.04,-3.35,0.37,-0.37
25207700.0,363782.6143016,3237.0,1.0,-0.01,-0.04,-3.48,0.0,-0.43
25212380.0,363782.668558,3238.0,1.0,-0.0,-0.04,-3.54,0.37,-0.43
25217112.0,363782.6738997,3239.0,1.0,-0.0,-0.04,-3.66,0.06,-0.18
25221820.0,363782.7114803,3240.0,1.0,-0.01,-0.05,-3.6,0.18,-0.49
25226548.0,363782.7474548,3241.0,1.0,-0.01,-0.04,-3.29,0.12,-0.3
25231268.0,363782.7832874,3242.0,1.0,-0.0,-0.04,-3.48,0.0,-0.43
25235936.0,363782.8231592,3243.0,1.0,-0.01,-0.04,-3.48,0.06,-0.3
25240656.0,363782.8570084,3244.0,1.0,-0.0,-0.05,-3.29,-0.06,-0.3
25245368.0,363782.8927842,3245.0,1.0,-0.0,-0.04,-3.6,0.24,-0.37
25250076.0,363782.9320261,3246.0,1.0,-0.01,-0.04,-3.48,0.55,-0.24
25254804.0,363782.964562,3247.0,1.0,-0.0,-0.05,-3.48,0.06,-0.37
25259512.0,363783.0042099,3248.0,1.0,-0.01,-0.04,-3.48,0.12,-0.43
25264252.0,363783.0373936,3249.0,1.0,-0.0,-0.04,-3.6,0.06,-0.18
25268944.0,363783.0742795,3250.0,1.0,-0.0,-0.04,-3.41,0.24,-0.49
25273656.0,363783.1134425,3251.0,1.0,-0.0,-0.05,-3.54,-0.06,-0.37
25278380.0,363783.1453972,3252.0,1.0,-0.01,-0.05,-3.72,0.43,-0.24
25283104.0,363783.2127978,3253.0,1.0,-0.01,-0.04,-3.54,0.37,-0.3
25287836.0,363783.216885,3254.0,1.01,-0.0,-0.04,-3.48,0.12,-0.37
25292556.0,363783.2527786,3255.0,1.0,-0.0,-0.05,-3.54,0.0,-0.55
25297236.0,363783.3186887,3256.0,1.0,-0.01,-0.04,-3.54,0.06,-0.3
25301948.0,363783.3496294,3257.0,1.01,-0.0,-0.04,-3.54,0.06,-0.43
25306672.0,363783.3875165,3258.0,1.0,-0.01,-0.04,-3.54,0.24,-0.61
25311400.0,363783.4204062,3259.0,1.0,-0.01,-0.04,-3.35,0.43,-0.12
25316128.0,363783.4583405,3260.0,1.0,-0.0,-0.04,-3.54,-0.06,-0.49
25320840.0,363783.4903117,3261.0,1.01,-0.01,-0.05,-3.6,0.06,-0.12
25325564.0,363783.5292493,3262.0,1.0,-0.01,-0.04,-3.66,0.24,-0.49
25330288.0,363783.560453,3263.0,1.01,-0.01,-0.05,-3.78,0.0,-0.3
25334964.0,363783.5985214,3264.0,1.01,-0.01,-0.04,-3.48,-0.06,-0.37
25339700.0,363783.6367532,3265.0,1.0,-0.01,-0.05,-3.6,0.12,-0.49
25344424.0,363783.6700072,3266.0,1.0,-0.01,-0.04,-3.6,-0.06,-0.24
25349152.0,363783.7061085,3267.0,1.0,-0.0,-0.05,-3.66,0.18,-0.12
25353872.0,363783.7401594,3268.0,1.0,-0.01,-0.04,-3.54,0.18,-0.3
25358604.0,363783.777758,3269.0,1.0,-0.01,-0.05,-3.54,0.24,-0.37
25363328.0,363783.8140116,3270.0,1.0,-0.01,-0.04,-3.54,0.12,-0.24
25368060.0,363783.8479141,3271.0,1.0,-0.0,-0.03,-3.6,0.06,-0.24
25372764.0,363783.8838982,3272.0,1.0,-0.01,-0.05,-3.29,0.0,-0.18
25377436.0,363783.921027,3273.0,1.0,-0.01,-0.05,-3.78,0.18,-0.49
25382164.0,363783.9672681,3274.0,1.0,-0.01,-0.04,-3.48,0.06,-0.55
25386888.0,363784.0223671,3275.0,1.0,-0.0,-0.04,-3.6,0.37,-0.3
25391600.0,363784.0534645,3276.0,1.0,-0.01,-0.04,-3.54,0.3,-0.37
25396332.0,363784.0939743,3277.0,1.01,-0.01,-0.05,-3.54,0.18,-0.3
25401056.0,363784.1295842,3278.0,0.99,-0.01,-0.05,-3.48,-0.12,-0.55
25405792.0,363784.1653739,3279.0,1.0,-0.01,-0.04,-3.48,-0.18,-0.18
25410536.0,363784.2337653,3280.0,1.0,-0.01,-0.04,-3.72,0.3,-0.12
25415260.0,363784.2658652,3281.0,1.0,-0.0,-0.05,-3.41,0.06,-0.37
25419984.0,363784.3045625,3282.0,1.0,-0.01,-0.05,-3.54,0.55,0.0
25424656.0,363784.3445538,3283.0,1.01,-0.0,-0.05,-3.41,0.12,-0.3
25429380.0,363784.3465907,3284.0,1.01,-0.01,-0.04,-3.48,0.3,-0.3
25434104.0,363784.4152964,3285.0,1.0,-0.01,-0.04,-3.35,0.12,-0.3
25438828.0,363784.4545325,3286.0,1.0,-0.0,-0.04,-3.66,0.37,-0.49
25443556.0,363784.48585,3287.0,1.0,-0.0,-0.05,-3.66,0.18,0.06
25448248.0,363784.5257923,3288.0,1.0,-0.01,-0.04,-3.54,0.24,-0.3
25452972.0,363784.5959478,3289.0,1.01,-0.01,-0.04,-3.48,0.24,-0.12
25457712.0,363784.6277361,3290.0,1.0,-0.01,-0.04,-3.41,0.37,-0.3
25462436.0,363784.6662236,3291.0,1.0,-0.0,-0.05,-3.72,0.24,-0.43
25467164.0,363784.6978192,3292.0,1.0,-0.0,-0.05,-3.48,0.3,-0.24
25471872.0,363784.7366815,3293.0,1.0,-0.0,-0.04,-3.6,0.0,-0.49
25476540.0,363784.7762908,3294.0,1.0,-0.01,-0.04,-3.48,0.06,-0.37
25481272.0,363784.8104417,3295.0,1.0,-0.01,-0.04,-3.54,0.12,-0.18
25485996.0,363784.8471048,3296.0,1.0,-0.01,-0.05,-3.48,0.49,-0.43
25490720.0,363784.8853536,3297.0,1.0,-0.0,-0.04,-3.48,0.18,-0.18
25495428.0,363784.919424,3298.0,0.99,-0.01,-0.04,-3.48,0.0,-0.43
25500108.0,363784.9565225,3299.0,1.0,-0.0,-0.05,-3.48,0.12,-0.06
25504824.0,363784.9958245,3300.0,1.0,-0.01,-0.04,-3.78,0.3,-0.49
25509532.0,363785.0294351,3301.0,1.0,-0.01,-0.04,-3.54,0.0,-0.55
25514216.0,363785.0993454,3302.0,1.0,-0.0,-0.05,-3.54,0.18,-0.06
25518928.0,363785.1317134,3303.0,1.0,-0.01,-0.04,-3.54,0.12,-0.3
25523652.0,363785.1704644,3304.0,1.0,-0.0,-0.05,-3.23,0.37,-0.37
25528384.0,363785.204462,3305.0,1.0,-0.01,-0.05,-3.41,0.18,-0.37
25533116.0,363785.2428323,3306.0,1.0,-0.0,-0.04,-3.72,0.37,0.0
25537792.0,363785.2788706,3307.0,1.0,-0.01,-0.04,-3.6,0.24,-0.43
25542500.0,363785.3149796,3308.0,1.0,-0.0,-0.04,-3.6,0.12,-0.3
25547212.0,363785.385065,3309.0,1.0,-0.01,-0.04,-3.54,0.18,-0.43
25551952.0,363785.3870354,3310.0,1.0,-0.01,-0.04,-3.54,0.37,-0.24
25556684.0,363785.455725,3311.0,1.0,-0.01,-0.04,-3.66,0.3,-0.3
25561408.0,363785.4608049,3312.0,1.0,-0.01,-0.05,-3.54,0.12,-0.24
25566144.0,363785.4979885,3313.0,1.0,-0.01,-0.04,-3.66,0.18,-0.43
25570880.0,363785.5681645,3314.0,1.0,-0.01,-0.05,-3.41,0.18,-0.12
25575620.0,363785.5730574,3315.0,1.0,-0.0,-0.04,-3.66,0.06,0.12
25580312.0,363785.6110185,3316.0,1.0,-0.0,-0.04,-3.35,0.43,-0.18
32207732.0,363785.6817191,4720.0,1.0,-0.01,-0.05,-3.41,0.18,-0.37
32212464.0,363785.7146764,4721.0,1.0,-0.01,-0.05,-3.78,-0.06,-0.49
32217196.0,363785.7543537,4722.0,1.01,-0.01,-0.04,-3.6,0.06,-0.18
32221908.0,363785.7890561,4723.0,1.0,-0.0,-0.04,-3.6,0.3,-0.49
32226608.0,363785.82788,4724.0,1.0,-0.01,-0.04,-3.35,0.12,-0.3
32231332.0,363785.8647764,4725.0,1.0,-0.01,-0.04,-3.35,0.24,-0.37
32236068.0,363785.9015996,4726.0,1.0,-0.0,-0.05,-3.66,0.18,-0.3
32240784.0,363785.9728549,4727.0,1.0,-0.01,-0.05,-3.66,0.55,-0.12
32245508.0,363785.9895633,4728.0,1.0,-0.01,-0.05,-3.48,0.12,-0.24
32250240.0,363786.0141259,4729.0,1.01,-0.01,-0.05,-3.41,0.18,-0.24
32254992.0,363786.0516364,4730.0,1.0,-0.01,-0.05,-3.54,0.24,-0.24
32259720.0,363786.0887097,4731.0,1.0,-0.01,-0.05,-3.66,0.12,-0.55
32264464.0,363786.124285,4732.0,1.0,-0.0,-0.05,-3.48,0.12,-0.3
32269176.0,363786.1621992,4733.0,1.0,-0.01,-0.05,-3.54,0.06,-0.24
32273900.0,363786.2041063,4734.0,1.0,-0.01,-0.04,-3.6,0.3,-0.3
32278616.0,363786.2400458,4735.0,1.0,-0.0,-0.04,-3.41,0.43,-0.37
32283344.0,363786.2801616,4736.0,1.0,-0.01,-0.04,-3.48,0.43,-0.37
32288076.0,363786.3158938,4737.0,1.0,-0.01,-0.04,-3.66,0.12,-0.3
32292800.0,363786.354938,4738.0,1.0,-0.0,-0.05,-3.66,0.3,-0.24
32297512.0,363786.3971912,4739.0,1.0,-0.0,-0.04,-3.41,0.49,-0.49
32302244.0,363786.4304246,4740.0,1.0,-0.01,-0.04,-3.29,0.37,-0.49
32306956.0,363786.4729789,4741.0,1.0,-0.0,-0.04,-3.41,0.49,-0.3
32311668.0,363786.5101184,4742.0,1.0,-0.0,-0.05,-3.48,0.24,-0.12
32316392.0,363786.5523224,4743.0,1.0,-0.0,-0.04,-3.6,0.24,-0.49
32321120.0,363786.5880869,4744.0,1.0,-0.01,-0.05,-3.72,0.06,-0.24
32325848.0,363786.6308414,4745.0,1.0,-0.01,-0.04,-3.48,0.06,-0.49
32330560.0,363786.6703036,4746.0,1.0,-0.0,-0.04,-3.66,0.06,-0.73
32335272.0,363786.7105065,4747.0,1.0,-0.01,-0.05,-3.41,0.24,-0.55
32340012.0,363786.7448141,4748.0,1.0,-0.01,-0.04,-3.84,0.43,-0.49
32344736.0,363786.7817493,4749.0,1.0,-0.01,-0.04,-3.48,0.18,-0.12
32349468.0,363786.8211421,4750.0,1.0,-0.0,-0.04,-3.6,0.24,-0.18
32354168.0,363786.8607178,4751.0,1.0,-0.01,-0.05,-3.41,0.37,-0.37
32358904.0,363786.895852,4752.0,1.0,-0.01,-0.05,-3.41,0.18,-0.43
32363648.0,363786.9340592,4753.0,1.0,-0.01,-0.04,-3.48,0.3,-0.06
32368360.0,363786.9694498,4754.0,1.0,-0.01,-0.04,-3.54,0.18,-0.43
32373096.0,363787.0086134,4755.0,1.0,-0.0,-0.04,-3.35,0.06,-0.43
32377804.0,363787.0509453,4756.0,1.0,-0.01,-0.05,-3.48,0.3,-0.3
32382532.0,363787.0842706,4757.0,1.0,-0.01,-0.04,-3.41,0.12,-0.37
32387280.0,363787.126455,4758.0,1.0,-0.0,-0.04,-3.72,0.24,-0.24
32391996.0,363787.2367331,4759.0,1.0,-0.01,-0.04,-3.48,0.06,-0.18
32396720.0,363787.2976441,4760.0,1.0,-0.0,-0.04,-3.48,0.06,-0.43
32401440.0,363787.3649487,4761.0,1.0,-0.01,-0.04,-3.41,0.24,-0.18
32406160.0,363787.4221155,4762.0,1.0,-0.0,-0.04,-3.6,0.3,-0.43
32410876.0,363787.4549395,4763.0,1.0,-0.0,-0.04,-3.66,0.06,-0.18
32415580.0,363787.4965942,4764.0,1.0,-0.0,-0.05,-3.72,0.06,-0.37
32420304.0,363787.5296782,4765.0,1.01,-0.0,-0.05,-3.35,0.06,-0.3
32425020.0,363787.5711173,4766.0,1.0,-0.01,-0.04,-3.66,0.24,-0.24
32429748.0,363787.5806699,4767.0,1.0,-0.01,-0.05,-3.66,0.24,-0.37
32434484.0,363787.6300686,4768.0,1.0,-0.0,-0.05,-3.48,0.37,-0.3
32439208.0,363787.6865017,4769.0,1.0,-0.0,-0.04,-3.66,0.18,-0.24
32443932.0,363787.718923,4770.0,1.0,-0.01,-0.04,-3.35,0.24,-0.3
32448664.0,363787.7617163,4771.0,1.0,-0.01,-0.04,-3.66,0.18,-0.49
32453376.0,363787.8036083,4772.0,1.0,-0.01,-0.04,-3.48,0.18,0.12
32458096.0,363787.8367688,4773.0,1.0,-0.0,-0.04,-3.54,0.18,-0.18
32462812.0,363787.8793078,4774.0,1.0,-0.0,-0.05,-3.6,0.61,-0.18
32467524.0,363787.9152008,4775.0,1.0,-0.0,-0.05,-3.35,0.24,-0.37
32472252.0,363787.9544953,4776.0,1.0,-0.0,-0.04,-3.41,0.12,-0.3
32476968.0,363787.9968248,4777.0,1.0,-0.01,-0.04,-3.54,0.24,-0.12
32481692.0,363788.0144037,4778.0,1.0,-0.01,-0.04,-3.66,0.12,-0.3
32486424.0,363788.0726906,4779.0,1.0,-0.0,-0.04,-3.6,-0.37,-0.24
32491144.0,363788.1066828,4780.0,1.0,-0.01,-0.05,-3.48,0.18,-0.43
32495884.0,363788.1501922,4781.0,1.0,-0.0,-0.05,-3.54,0.06,-0.18
32500588.0,363788.1874102,4782.0,1.0,-0.01,-0.05,-3.41,0.49,-0.49
32505308.0,363788.2285735,4783.0,1.0,-0.01,-0.05,-3.29,0.0,-0.3
32509996.0,363788.2717369,4784.0,1.0,-0.0,-0.05,-3.6,0.18,0.06
32514688.0,363788.3067855,4785.0,1.0,-0.01,-0.05,-3.6,0.24,-0.3
32519404.0,363788.3508976,4786.0,1.0,-0.01,-0.05,-3.78,0.3,-0.3
32524112.0,363788.3880224,4787.0,1.0,-0.0,-0.05,-3.41,0.37,-0.3
32528840.0,363788.4294521,4788.0,1.0,-0.0,-0.04,-3.6,0.12,-0.37
32533556.0,363788.4665077,4789.0,1.0,-0.0,-0.04,-3.72,0.24,-0.24
32538268.0,363788.507768,4790.0,1.0,-0.01,-0.04,-3.54,0.18,-0.49
32543000.0,363788.5456194,4791.0,1.0,-0.01,-0.04,-3.78,0.43,-0.3
32547724.0,363788.5859516,4792.0,1.0,-0.01,-0.04,-3.72,0.49,-0.12
32552460.0,363788.6271927,4793.0,1.0,-0.0,-0.04,-3.6,0.3,-0.3
32557180.0,363788.6644679,4794.0,1.0,-0.01,-0.04,-3.23,0.24,0.0
32561860.0,363788.7400514,4795.0,1.0,-0.01,-0.04,-3.66,0.18,-0.49
32566584.0,363788.7446258,4796.0,1.0,-0.01,-0.05,-3.6,0.37,-0.3
32571308.0,363788.7857715,4797.0,1.01,-0.01,-0.05,-3.41,0.18,-0.49
32576056.0,363788.862066,4798.0,0.99,-0.01,-0.04,-3.66,0.18,-0.55
32580796.0,363788.8638696,4799.0,1.0,-0.0,-0.04,-3.66,-0.12,-0.43
32585520.0,363788.9389579,4800.0,1.0,-0.01,-0.04,-3.35,0.3,-0.3
32590244.0,363788.9574567,4801.0,1.0,-0.01,-0.04,-3.29,0.06,-0.37
32594976.0,363789.0170133,4802.0,1.0,-0.01,-0.05,-3.54,0.18,-0.37
32599708.0,363789.0510246,4803.0,1.0,-0.01,-0.04,-3.72,0.12,-0.18
32604448.0,363789.093365,4804.0,1.0,-0.0,-0.04,-3.6,0.18,-0.49
32609136.0,363789.1276722,4805.0,1.0,-0.01,-0.05,-3.72,0.06,-0.49
32613860.0,363789.1699608,4806.0,1.0,-0.01,-0.05,-3.23,0.24,-0.3
32618592.0,363789.2136703,4807.0,1.0,-0.01,-0.04,-3.23,0.18,-0.3
32623304.0,363789.2491962,4808.0,1.0,-0.0,-0.04,-3.48,0.12,-0.37
32628028.0,363789.292252,4809.0,1.01,-0.01,-0.04,-3.6,0.12,-0.37
32632760.0,363789.3275202,4810.0,1.0,-0.01,-0.05,-3.6,0.24,-0.43
32637484.0,363789.3708172,4811.0,1.0,-0.01,-0.05,-3.54,0.12,-0.49
32642232.0,363789.4069781,4812.0,1.0,-0.0,-0.05,-3.6,0.24,-0.55
32646940.0,363789.4494572,4813.0,1.0,-0.0,-0.05,-3.54,0.49,-0.61
32651676.0,363789.4849202,4814.0,1.0,-0.01,-0.04,-3.78,0.18,-0.24
32656408.0,363789.5278385,4815.0,1.0,-0.0,-0.05,-3.54,0.49,-0.37
32661124.0,363789.5669331,4816.0,1.0,-0.01,-0.04,-3.72,0.24,-0.37
32665856.0,363789.6089872,4817.0,1.0,-0.01,-0.05,-3.66,0.37,-0.24
32670580.0,363789.6856329,4818.0,1.0,-0.01,-0.05,-3.48,0.3,-0.43
32675304.0,363789.7202132,4819.0,1.0,-0.01,-0.05,-3.41,0.43,-0.24
32680044.0,363789.7638731,4820.0,1.0,-0.0,-0.05,-3.48,0.12,-0.06
32684756.0,363789.7696728,4821.0,1.0,-0.01,-0.05,-3.48,-0.06,-0.3
32689480.0,363789.810183,4822.0,1.0,-0.0,-0.04,-3.72,0.24,-0.18
32694188.0,363789.8860706,4823.0,1.0,-0.0,-0.05,-3.48,0.18,-0.43
32698912.0,363789.9213107,4824.0,1.01,-0.0,-0.04,-3.35,0.61,-0.3
32703644.0,363789.9650085,4825.0,1.0,-0.01,-0.05,-3.48,0.24,-0.18
32708368.0,363790.0023289,4826.0,1.0,-0.0,-0.05,-3.54,0.37,-0.24
32713092.0,363790.0436758,4827.0,1.0,-0.01,-0.05,-3.66,0.43,-0.43
32717840.0,363790.0826223,4828.0,1.0,-0.01,-0.05,-3.66,0.55,-0.18
32722556.0,363790.1224088,4829.0,1.0,-0.01,-0.05,-3.48,0.24,-0.3
32727288.0,363790.1632111,4830.0,1.0,-0.01,-0.05,-3.41,0.12,-0.3
32732012.0,363790.2025525,4831.0,1.0,-0.01,-0.04,-3.48,0.61,-0.43
32736748.0,363790.2417843,4832.0,1.0,-0.01,-0.04,-3.48,0.37,-0.37
32741488.0,363790.2827855,4833.0,1.01,-0.0,-0.05,-3.48,0.12,-0.37
32746212.0,363790.3442289,4834.0,1.0,-0.01,-0.05,-3.48,0.12,-0.49
32750944.0,363790.3624164,4835.0,1.0,-0.01,-0.04,-3.35,0.0,-0.3
32755624.0,363790.4393195,4836.0,1.01,-0.01,-0.04,-3.35,0.0,-0.06
32760304.0,363790.4595788,4837.0,1.0,-0.0,-0.05,-3.48,0.43,-0.24
32765032.0,363790.5192011,4838.0,1.0,-0.01,-0.04,-3.41,0.3,-0.18
32769756.0,363790.5213306,4839.0,1.0,-0.01,-0.04,-3.35,0.0,-0.49
