tempo_arduino_us,tempo_relogio_pc,contador,ax,ay,az,gx,gy,gz
233310152.0,366371.6359777,46689.0,1.0,-0.0,-0.05,-3.66,0.24,-0.49
233314956.0,366371.6887065,46690.0,1.0,-0.01,-0.04,-3.66,0.0,-0.3
233319732.0,366371.7394896,46691.0,1.0,-0.0,-0.04,-3.6,0.0,-0.12
233324496.0,366371.7923162,46692.0,1.0,-0.01,-0.05,-3.54,0.3,-0.43
233329312.0,366371.8049692,46693.0,1.0,-0.0,-0.04,-3.48,0.18,-0.18
233334124.0,366371.8519697,46694.0,1.0,-0.01,-0.04,-3.41,0.37,-0.18
233338956.0,366371.9557541,46695.0,1.0,-0.01,-0.05,-3.84,0.12,-0.55
233343772.0,366372.0009126,46696.0,1.0,-0.0,-0.05,-3.54,0.18,-0.18
233348580.0,366372.0579875,46697.0,1.0,-0.01,-0.04,-3.72,0.06,-0.43
233353400.0,366372.1059084,46698.0,1.0,-0.01,-0.04,-3.54,-0.12,-0.12
233358216.0,366372.1647532,46699.0,1.0,-0.0,-0.04,-3.72,0.24,-0.43
233363020.0,366372.2094632,46700.0,1.0,-0.01,-0.04,-3.54,0.12,-0.37
233367852.0,366372.2662228,46701.0,1.0,-0.01,-0.04,-3.66,0.24,-0.43
233372680.0,366372.315451,46702.0,1.0,-0.0,-0.05,-3.72,0.06,-0.37
233377480.0,366372.3674684,46703.0,1.0,-0.0,-0.05,-3.72,0.06,-0.24
233382296.0,366372.4244902,46704.0,1.0,-0.01,-0.04,-3.48,0.49,-0.18
233387128.0,366372.4691496,46705.0,1.0,-0.01,-0.04,-3.54,0.18,-0.24
233391940.0,366372.5263532,46706.0,1.0,-0.0,-0.04,-3.6,0.18,-0.3
233396744.0,366372.5367286,46707.0,1.0,-0.01,-0.05,-3.66,0.0,-0.37
233401536.0,366372.5854381,46708.0,1.01,-0.01,-0.05,-3.66,0.06,-0.24
233406348.0,366372.6862532,46709.0,1.0,-0.01,-0.04,-3.48,0.3,-0.43
233411164.0,366372.6927985,46710.0,1.0,-0.0,-0.04,-3.6,0.24,-0.12
233415984.0,366372.7465777,46711.0,1.0,-0.01,-0.04,-3.78,0.43,-0.37
239911464.0,366372.8469204,48061.0,1.0,-0.01,-0.04,-3.54,0.12,-0.3
239916284.0,366372.8553451,48062.0,1.0,-0.01,-0.04,-3.41,0.43,-0.37
239921120.0,366372.9071997,48063.0,1.0,-0.01,-0.04,-3.6,-0.06,-0.55
239925936.0,366373.0104106,48064.0,1.0,-0.01,-0.04,-3.41,0.18,-0.18
239930752.0,366373.0276809,48065.0,1.0,-0.01,-0.04,-3.48,0.37,-0.37
239935584.0,366373.1107578,48066.0,1.0,-0.01,-0.05,-3.41,0.12,-0.37
239940396.0,366373.1574913,48067.0,1.0,-0.0,-0.04,-3.72,0.18,-0.43
239945212.0,366373.2123524,48068.0,1.0,-0.01,-0.05,-3.23,0.18,-0.3
239950032.0,366373.2264858,48069.0,1.0,-0.01,-0.04,-3.72,0.18,-0.3
239954836.0,366373.2723255,48070.0,1.0,-0.0,-0.05,-3.66,0.43,-0.18
239959644.0,366373.3221504,48071.0,1.0,-0.0,-0.04,-3.54,0.12,-0.12
239964460.0,366373.374291,48072.0,1.0,-0.01,-0.04,-3.54,0.3,-0.49
239969276.0,366373.4324097,48073.0,1.0,-0.0,-0.04,-3.54,0.06,-0.18
239974080.0,366373.4792153,48074.0,1.0,-0.0,-0.04,-3.48,0.24,-0.3
239978884.0,366373.5344576,48075.0,1.0,-0.01,-0.04,-3.6,0.18,-0.24
239983704.0,366373.5457,48076.0,1.0,-0.0,-0.04,-3.29,0.18,-0.37
239988508.0,366373.5933037,48077.0,1.0,-0.01,-0.05,-3.48,0.12,-0.24
239993336.0,366373.693047,48078.0,1.0,-0.0,-0.05,-3.6,0.37,-0.3
239998144.0,366373.7010652,48079.0,1.0,-0.01,-0.04,-3.72,0.18,-0.37
240002960.0,366373.7534462,48080.0,1.0,-0.01,-0.05,-3.6,0.06,-0.49
240007776.0,366373.8538393,48081.0,1.01,-0.01,-0.04,-3.54,-0.12,-0.43
240012616.0,366373.8620109,48082.0,1.0,-0.01,-0.05,-3.48,0.18,-0.3
240017436.0,366373.9138135,48083.0,1.0,-0.01,-0.05,-3.29,0.12,-0.43
240022256.0,366374.0130436,48084.0,1.0,-0.01,-0.05,-3.66,0.24,-0.49
240027080.0,366374.0201369,48085.0,1.0,-0.01,-0.04,-3.72,0.18,-0.24
240031900.0,366374.0731101,48086.0,1.0,-0.01,-0.04,-3.9,0.18,-0.18
240036692.0,366374.1210839,48087.0,1.0,-0.0,-0.03,-3.48,0.12,-0.12
240041508.0,366374.1751766,48088.0,1.0,-0.01,-0.04,-3.78,0.18,-0.24
240046328.0,366374.2320017,48089.0,1.0,-0.01,-0.04,-3.66,-0.06,-0.43
240051140.0,366374.2785911,48090.0,1.0,-0.01,-0.04,-3.72,0.37,-0.43
240055960.0,366374.3325353,48091.0,1.0,-0.01,-0.05,-3.66,0.3,-0.55
240060776.0,366374.3893058,48092.0,1.0,-0.01,-0.04,-3.29,0.24,-0.37
240065616.0,366374.4063041,48093.0,1.0,-0.01,-0.04,-3.66,0.3,-0.24
240070420.0,366374.4908459,48094.0,1.0,-0.01,-0.05,-3.35,0.37,-0.24
240075236.0,366374.4989223,48095.0,1.01,-0.0,-0.05,-3.6,0.24,-0.12
240080060.0,366374.5506873,48096.0,1.0,-0.0,-0.05,-3.6,0.55,-0.3
240084852.0,366374.6015526,48097.0,1.0,-0.01,-0.04,-3.54,0.12,-0.3
240089668.0,366374.6535929,48098.0,1.0,-0.01,-0.04,-3.66,0.24,-0.06
240094476.0,366374.7102961,48099.0,1.0,-0.0,-0.04,-3.54,0.37,-0.3
240099292.0,366374.7559926,48100.0,1.0,-0.01,-0.04,-3.54,0.24,-0.37
240104104.0,366374.8120813,48101.0,1.0,-0.0,-0.04,-3.41,0.24,-0.49
240108908.0,366374.8194416,48102.0,1.0,-0.0,-0.04,-3.6,0.18,-0.37
240113728.0,366374.870063,48103.0,1.0,-0.01,-0.05,-3.72,0.24,-0.43
240118544.0,366374.9204435,48104.0,1.0,-0.01,-0.04,-3.6,0.3,-0.37
240123356.0,366374.972074,48105.0,1.0,-0.0,-0.05,-3.6,0.18,-0.43
240128176.0,366375.0218452,48106.0,1.0,-0.0,-0.04,-3.66,-0.06,-0.24
240132972.0,366375.0794355,48107.0,1.0,-0.01,-0.04,-3.54,0.06,-0.37
240137776.0,366375.1275774,48108.0,1.0,-0.01,-0.04,-3.84,0.37,-0.55
240142604.0,366375.1815826,48109.0,1.0,-0.0,-0.05,-3.72,0.12,-0.37
240147416.0,366375.2394365,48110.0,1.0,-0.0,-0.04,-3.78,0.12,-0.43
240152224.0,366375.2841611,48111.0,1.0,-0.01,-0.04,-3.48,0.18,-0.18
240157036.0,366375.3393111,48112.0,1.0,-0.01,-0.04,-3.54,0.0,-0.18
240161816.0,366375.3935505,48113.0,1.0,-0.01,-0.04,-3.66,-0.06,-0.24
240166640.0,366375.4395847,48114.0,1.0,-0.0,-0.04,-3.72,0.06,-0.3
240171436.0,366375.4944987,48115.0,1.0,-0.0,-0.04,-3.72,0.3,-0.37
240176252.0,366375.5436231,48116.0,1.0,-0.01,-0.04,-3.6,0.0,-0.43
240181024.0,366375.5956849,48117.0,1.0,-0.01,-0.04,-3.6,0.24,-0.49
240185836.0,366375.6525168,48118.0,1.0,-0.0,-0.05,-3.72,0.06,-0.24
240190648.0,366375.6695231,48119.0,1.0,-0.01,-0.05,-3.54,0.24,-0.18
240195460.0,366375.7541005,48120.0,1.01,-0.01,-0.04,-3.6,0.3,-0.37
240200276.0,366375.7559701,48121.0,1.0,-0.01,-0.04,-3.29,0.06,-0.18
240205088.0,366375.8116305,48122.0,1.0,-0.0,-0.04,-3.72,0.24,-0.43
240209904.0,366375.8777672,48123.0,1.0,-0.01,-0.05,-3.35,0.18,-0.43
240214716.0,366375.9615846,48124.0,1.0,-0.01,-0.04,-3.78,0.12,0.0
240219488.0,366376.0079975,48125.0,1.0,-0.0,-0.03,-3.54,0.18,-0.3
240224296.0,366376.0631371,48126.0,1.0,-0.01,-0.04,-3.48,0.18,-0.43
240229108.0,366376.1190814,48127.0,1.0,-0.0,-0.03,-3.66,0.18,-0.24
240233912.0,366376.1640381,48128.0,1.0,-0.01,-0.04,-3.54,0.06,-0.61
240238724.0,366376.2186896,48129.0,1.0,-0.01,-0.04,-3.6,0.24,-0.18
240243528.0,366376.2306528,48130.0,1.0,-0.01,-0.05,-3.29,0.43,-0.18
240248352.0,366376.2774741,48131.0,1.0,-0.01,-0.04,-3.66,0.37,-0.49
240253196.0,366376.3336886,48132.0,1.0,-0.01,-0.04,-3.72,-0.06,-0.55
240258024.0,366376.3782138,48133.0,1.0,-0.0,-0.04,-3.66,0.37,-0.55
240262824.0,366376.4764152,48134.0,1.0,-0.01,-0.04,-3.66,0.0,-0.37
240267600.0,366376.4836666,48135.0,1.0,-0.01,-0.04,-3.54,0.12,-0.12
240272424.0,366376.5334627,48136.0,1.0,-0.01,-0.04,-3.54,0.18,-0.18
240277232.0,366376.6319692,48137.0,1.0,-0.0,-0.04,-3.66,-0.18,-0.43
240282060.0,366376.6492874,48138.0,1.0,-0.0,-0.04,-3.41,0.24,-0.37
240286876.0,366376.7332404,48139.0,1.0,-0.01,-0.04,-3.54,0.37,-0.37
240291692.0,366376.7397819,48140.0,1.0,-0.0,-0.05,-3.54,0.24,-0.24
240296500.0,366376.7914703,48141.0,1.0,-0.0,-0.05,-3.41,0.3,-0.55
240301312.0,366376.8416658,48142.0,1.0,-0.0,-0.05,-3.48,0.06,-0.18
240306124.0,366376.8919326,48143.0,1.0,-0.0,-0.04,-3.72,0.18,-0.37
240310932.0,366376.9528257,48144.0,1.0,-0.01,-0.04,-3.72,0.24,-0.12
240315756.0,366377.0684266,48145.0,1.0,-0.0,-0.04,-3.54,0.18,-0.43
240320576.0,366377.1092175,48146.0,1.0,-0.01,-0.05,-3.41,0.18,-0.12
240325388.0,366377.1661767,48147.0,1.01,-0.01,-0.05,-3.41,0.12,-0.43
240330228.0,366377.1724967,48148.0,1.0,-0.0,-0.04,-3.48,0.37,-0.24
240335040.0,366377.2250559,48149.0,1.0,-0.0,-0.04,-3.29,0.06,-0.24
240339848.0,366377.2745417,48150.0,1.0,-0.0,-0.05,-3.35,0.24,-0.43
240344652.0,366377.3260873,48151.0,1.0,-0.0,-0.05,-3.6,0.18,-0.18
240349464.0,366377.3820672,48152.0,1.0,-0.01,-0.05,-3.17,0.37,-0.18
240354288.0,366377.4281637,48153.0,1.0,-0.01,-0.04,-3.6,0.3,-0.06
240359092.0,366377.4808876,48154.0,1.0,-0.01,-0.04,-3.84,-0.06,-0.61
240363904.0,366377.5276833,48155.0,1.0,-0.01,-0.04,-3.6,0.06,-0.49
240368716.0,366377.5822432,48156.0,1.01,-0.0,-0.04,-3.6,0.3,-0.3
240373512.0,366377.5911403,48157.0,1.0,-0.0,-0.04,-3.78,0.24,-0.55
240378324.0,366377.643095,48158.0,1.0,-0.0,-0.04,-3.72,0.37,-0.49
240383148.0,366377.7402275,48159.0,1.0,-0.0,-0.04,-3.35,0.24,-0.12
240387960.0,366377.748047,48160.0,1.0,-0.0,-0.04,-3.6,0.37,-0.06
240392764.0,366377.7998257,48161.0,1.0,-0.01,-0.04,-3.41,0.18,-0.37
240397592.0,366377.8987981,48162.0,1.01,-0.0,-0.04,-3.72,0.43,-0.37
240402416.0,366377.906803,48163.0,1.0,-0.0,-0.03,-3.54,0.3,-0.37
240407220.0,366377.9566148,48164.0,1.0,-0.01,-0.04,-3.6,-0.06,0.0
240411984.0,366378.0081649,48165.0,1.0,-0.0,-0.04,-3.66,0.12,-0.37
240416792.0,366378.0570202,48166.0,1.0,-0.0,-0.04,-3.54,0.43,-0.43
240421608.0,366378.113365,48167.0,1.0,-0.0,-0.05,-3.54,0.18,-0.3
240426416.0,366378.1638088,48168.0,1.0,-0.01,-0.04,-3.48,0.12,-0.18
240431232.0,366378.215112,48169.0,1.0,-0.0,-0.04,-3.41,0.0,-0.43
240435996.0,366378.2656935,48170.0,1.0,-0.01,-0.05,-3.84,-0.06,-0.18
240440812.0,366378.3183401,48171.0,1.0,-0.0,-0.04,-3.78,0.12,-0.18
240445624.0,366378.3737801,48172.0,1.0,-0.01,-0.04,-3.6,0.18,-0.3
240450428.0,366378.421068,48173.0,1.0,-0.0,-0.04,-3.6,0.43,-0.3
240455220.0,366378.4732983,48174.0,1.0,-0.01,-0.04,-3.48,0.18,-0.37
240460048.0,366378.5288046,48175.0,1.0,-0.01,-0.04,-3.6,0.0,-0.43
240464824.0,366378.5737831,48176.0,1.0,-0.01,-0.04,-3.72,-0.06,-0.49
240469640.0,366378.6310447,48177.0,1.0,-0.0,-0.04,-3.72,0.24,-0.3
240474444.0,366378.6760491,48178.0,1.0,-0.01,-0.04,-3.66,0.24,-0.43
240479284.0,366378.7311804,48179.0,1.0,-0.01,-0.04,-3.41,0.0,-0.3
240484060.0,366378.7390903,48180.0,1.0,-0.01,-0.04,-3.72,0.06,-0.18
240488864.0,366378.7886537,48181.0,1.0,-0.0,-0.04,-3.48,0.37,0.06
240493672.0,366378.8428307,48182.0,1.0,-0.01,-0.04,-3.78,-0.12,-0.43
240498484.0,366378.8894461,48183.0,1.0,-0.0,-0.04,-3.54,0.3,-0.3
240503288.0,366378.9892255,48184.0,1.0,-0.0,-0.05,-3.41,0.12,-0.24
240508108.0,366378.9964473,48185.0,1.0,-0.01,-0.04,-3.6,0.06,-0.18
240512904.0,366379.0470702,48186.0,1.0,-0.01,-0.04,-3.48,0.06,-0.24
240517720.0,366379.103423,48187.0,1.0,-0.01,-0.04,-3.6,0.3,-0.12
240522536.0,366379.1490359,48188.0,1.0,-0.01,-0.04,-3.6,0.24,-0.37
240527348.0,366379.2033975,48189.0,1.0,-0.01,-0.04,-3.48,0.12,-0.43
240532168.0,366379.2532348,48190.0,1.0,-0.0,-0.05,-3.54,0.18,-0.18
240536972.0,366379.3097556,48191.0,1.0,-0.0,-0.04,-3.48,0.43,-0.43
240541792.0,366379.370841,48192.0,1.01,-0.01,-0.04,-3.6,0.06,-0.18
240546600.0,366379.45292,48193.0,1.0,-0.01,-0.04,-3.48,0.3,-0.18
240551412.0,366379.4589843,48194.0,1.0,-0.01,-0.04,-4.02,0.24,-0.43
240556236.0,366379.5119401,48195.0,1.01,-0.0,-0.05,-3.54,0.06,-0.3
240561040.0,366379.5656272,48196.0,1.0,-0.01,-0.04,-3.54,0.18,-0.43
240565852.0,366379.6132444,48197.0,1.0,-0.0,-0.04,-3.54,0.3,0.06
240570656.0,366379.6695772,48198.0,1.0,-0.0,-0.04,-3.78,0.12,-0.24
240575472.0,366379.7188683,48199.0,1.0,-0.0,-0.04,-3.6,0.06,-0.37
240580276.0,366379.7694562,48200.0,1.0,-0.01,-0.04,-3.54,0.18,-0.24
240585088.0,366379.8157749,48201.0,1.0,-0.0,-0.04,-3.72,0.18,-0.37
240589908.0,366379.8712195,48202.0,1.0,-0.01,-0.04,-3.6,0.18,-0.06
240594712.0,366379.8796716,48203.0,1.0,-0.01,-0.04,-3.48,0.18,-0.61
240599536.0,366379.9291212,48204.0,1.0,-0.01,-0.05,-3.78,0.37,-0.49
240604360.0,366380.0263271,48205.0,1.0,-0.0,-0.04,-3.66,0.12,-0.37
2406095520.0,366380.0338683,48206.0,1.0,-0.01,-0.04,-3.66,0.12,-0.37
247100344.0,366380.0860783,49555.0,1.0,-0.0,-0.04,-3.29,0.12,-0.37
247105160.0,366380.1380293,49556.0,1.0,-0.01,-0.04,-3.48,0.24,-0.24
247109976.0,366380.1917821,49557.0,1.0,-0.01,-0.04,-3.6,0.43,-0.49
247114796.0,366380.2418268,49558.0,1.0,-0.01,-0.04,-3.54,0.24,-0.43
247119604.0,366380.2928537,49559.0,1.0,-0.0,-0.04,-3.66,0.12,-0.24
247124420.0,366380.3435546,49560.0,1.0,-0.0,-0.04,-3.72,0.24,-0.24
247129232.0,366380.3942461,49561.0,1.0,-0.01,-0.04,-3.66,0.18,-0.43
247134048.0,366380.4434295,49562.0,1.0,-0.01,-0.04,-3.35,0.06,-0.24
247138856.0,366380.4985788,49563.0,1.01,-0.0,-0.04,-3.54,0.12,-0.37
247143676.0,366380.5456121,49564.0,1.0,-0.0,-0.04,-3.66,-0.18,-0.37
247148492.0,366380.6011414,49565.0,1.0,-0.01,-0.04,-3.41,0.37,-0.3
247153308.0,366380.6475572,49566.0,1.0,-0.01,-0.04,-3.29,0.18,-0.37
247158124.0,366380.7026342,49567.0,1.0,-0.01,-0.04,-3.48,0.06,-0.24
247162944.0,366380.7100312,49568.0,1.0,-0.01,-0.04,-3.6,0.12,-0.06
247167748.0,366380.7598878,49569.0,1.0,-0.01,-0.04,-3.72,0.18,-0.12
247172576.0,366380.8589324,49570.0,1.0,-0.01,-0.04,-3.72,0.18,-0.12
247177396.0,366380.8659425,49571.0,1.0,-0.01,-0.04,-3.78,-0.06,-0.61
247182216.0,366380.917313,49572.0,1.01,-0.0,-0.04,-3.35,-0.18,-0.37
247187056.0,366380.9636358,49573.0,1.0,-0.01,-0.04,-3.41,0.18,-0.18
247191884.0,366381.0170908,49574.0,1.0,-0.0,-0.05,-3.6,0.18,-0.18
247196696.0,366381.0641281,49575.0,1.0,-0.01,-0.04,-3.6,0.12,-0.43
247201516.0,366381.1209851,49576.0,1.0,-0.0,-0.05,-3.41,0.24,-0.37
247206332.0,366381.1739031,49577.0,1.0,-0.01,-0.04,-3.72,-0.06,-0.43
247211152.0,366381.2269462,49578.0,1.01,-0.0,-0.04,-3.48,0.3,-0.43
247215960.0,366381.2744441,49579.0,1.0,-0.01,-0.04,-3.35,0.55,-0.18
247220776.0,366381.332712,49580.0,1.0,-0.0,-0.04,-3.66,0.18,-0.37
247225600.0,366381.3812602,49581.0,1.01,-0.0,-0.04,-3.6,0.12,-0.18
247230412.0,366381.4330402,49582.0,1.0,-0.01,-0.04,-3.66,0.37,-0.67
247235236.0,366381.4804937,49583.0,1.0,-0.0,-0.04,-3.48,0.0,-0.37
247240012.0,366381.5346678,49584.0,1.0,-0.0,-0.04,-3.48,0.24,-0.43
247244824.0,366381.5458333,49585.0,1.0,-0.01,-0.04,-3.48,-0.12,-0.37
247249656.0,366381.6071346,49586.0,1.0,-0.01,-0.04,-3.6,-0.06,-0.37
247254472.0,366381.6891917,49587.0,1.0,-0.0,-0.04,-3.72,0.18,-0.18
247259296.0,366381.6994199,49588.0,1.0,-0.0,-0.04,-3.54,0.12,-0.43
247264108.0,366381.7458998,49589.0,1.0,-0.0,-0.04,-3.66,0.49,-0.06
247268924.0,366381.7998893,49590.0,1.0,-0.0,-0.04,-3.6,0.18,-0.61
247273748.0,366381.8475045,49591.0,1.0,-0.01,-0.04,-3.72,0.3,-0.18
247278568.0,366381.9003107,49592.0,1.0,-0.01,-0.04,-3.54,0.12,-0.24
247283384.0,366381.9473376,49593.0,1.0,-0.0,-0.04,-3.54,0.06,-0.12
247288196.0,366382.0449516,49594.0,1.0,-0.0,-0.04,-3.6,0.18,-0.43
247293008.0,366382.0525377,49595.0,1.0,-0.01,-0.04,-3.78,-0.18,-0.43
247297828.0,366382.1027769,49596.0,1.0,-0.01,-0.05,-3.78,0.12,-0.37
247302644.0,366382.2007722,49597.0,1.0,-0.0,-0.04,-3.6,-0.06,-0.3
247307444.0,366382.2451118,49598.0,1.0,-0.01,-0.04,-3.35,0.18,-0.43
247312264.0,366382.3000579,49599.0,1.01,-0.01,-0.04,-3.72,0.24,-0.43
247317100.0,366382.3078912,49600.0,1.0,-0.01,-0.04,-3.54,-0.06,-0.37
247321932.0,366382.3601117,49601.0,1.0,-0.0,-0.04,-3.6,0.3,-0.24
247326740.0,366382.4585024,49602.0,1.0,-0.0,-0.05,-3.72,0.18,-0.12
247331548.0,366382.4658449,49603.0,1.0,-0.01,-0.04,-3.66,0.24,-0.3
247336364.0,366382.5170471,49604.0,1.0,-0.01,-0.04,-3.6,0.37,-0.24
247341184.0,366382.5669023,49605.0,1.0,-0.0,-0.05,-3.54,0.3,-0.61
247345996.0,366382.6168361,49606.0,1.0,-0.01,-0.04,-3.29,-0.06,-0.37
247350824.0,366382.668014,49607.0,1.0,-0.0,-0.04,-3.54,-0.12,-0.43
247355644.0,366382.7205912,49608.0,1.0,-0.0,-0.04,-3.48,0.37,-0.37
247360460.0,366382.7734531,49609.0,1.0,-0.01,-0.04,-3.66,0.3,-0.06
247365260.0,366382.8223972,49610.0,1.0,-0.01,-0.05,-3.66,0.0,-0.3
247370044.0,366382.8746427,49611.0,1.0,-0.0,-0.04,-3.78,0.06,-0.12
247374852.0,366382.9255728,49612.0,1.0,-0.01,-0.05,-3.48,0.24,-0.24
247379660.0,366382.9791596,49613.0,1.0,-0.0,-0.04,-3.6,0.18,-0.37
247384468.0,366383.030686,49614.0,1.0,-0.01,-0.04,-3.72,0.12,-0.3
247389288.0,366383.0808895,49615.0,1.0,-0.01,-0.04,-3.72,-0.06,-0.49
247394092.0,366383.1307592,49616.0,1.0,-0.0,-0.04,-3.35,0.12,-0.79
247398908.0,366383.1865953,49617.0,1.0,-0.0,-0.04,-3.96,0.43,-0.37
247403720.0,366383.2043732,49618.0,1.0,-0.01,-0.05,-3.54,0.37,-0.24
247408532.0,366383.2866766,49619.0,1.0,-0.01,-0.04,-3.6,0.18,-0.12
247413352.0,366383.3319639,49620.0,1.0,-0.0,-0.05,-3.54,0.37,0.0
247418124.0,366383.3891697,49621.0,1.0,-0.01,-0.04,-3.66,0.0,-0.43
247422908.0,366383.3959405,49622.0,1.0,-0.01,-0.04,-3.6,0.06,-0.49
247427720.0,366383.4475991,49623.0,1.0,-0.01,-0.04,-3.54,0.24,-0.49
247432560.0,366383.4998795,49624.0,1.0,-0.0,-0.04,-3.41,0.37,-0.3
247437380.0,366383.5477762,49625.0,1.0,-0.01,-0.04,-3.48,0.55,-0.43
247442192.0,366383.6028607,49626.0,1.0,-0.01,-0.04,-3.84,0.3,-0.12
247446996.0,366383.6476511,49627.0,1.0,-0.01,-0.04,-3.48,0.43,-0.18
247451820.0,366383.7039655,49628.0,1.0,-0.01,-0.04,-3.6,0.3,-0.3
247456624.0,366383.7488661,49629.0,1.01,-0.01,-0.04,-3.66,-0.06,-0.12
247461460.0,366383.8058192,49630.0,1.0,-0.01,-0.04,-3.54,0.18,-0.43
247466292.0,366383.8143345,49631.0,1.0,-0.0,-0.04,-3.54,-0.06,-0.37
247471112.0,366383.8661536,49632.0,1.0,-0.0,-0.04,-3.54,0.3,-0.37
247475912.0,366383.9213993,49633.0,1.0,-0.0,-0.05,-3.66,0.24,-0.55
247480716.0,366383.9700848,49634.0,1.0,-0.0,-0.05,-3.6,0.37,-0.3
247485524.0,366384.0220167,49635.0,1.0,-0.0,-0.04,-3.78,0.06,-0.49
247490328.0,366384.0716602,49636.0,1.0,-0.01,-0.04,-3.6,0.24,-0.55
247495144.0,366384.1219362,49637.0,1.0,-0.01,-0.04,-3.54,0.12,-0.49
247499964.0,366384.1777291,49638.0,1.01,-0.0,-0.04,-3.41,0.24,-0.18
247504780.0,366384.2267755,49639.0,1.0,-0.01,-0.05,-3.29,0.18,-0.18
247509596.0,366384.2777515,49640.0,1.0,-0.01,-0.04,-3.41,0.06,-0.43
247514416.0,366384.3285856,49641.0,1.01,-0.01,-0.05,-3.66,0.37,-0.3
247519260.0,366384.3781217,49642.0,1.0,-0.0,-0.04,-3.72,0.24,-0.43
247524064.0,366384.4773289,49643.0,1.0,-0.0,-0.05,-3.78,0.18,0.0
247528824.0,366384.4850595,49644.0,1.0,0.0,-0.04,-3.48,0.3,-0.37
247533636.0,366384.5345749,49645.0,1.0,-0.01,-0.04,-3.29,-0.12,-0.12
247538460.0,366384.5903377,49646.0,1.0,-0.0,-0.04,-3.78,0.24,-0.37
247543276.0,366384.6346064,49647.0,1.0,-0.01,-0.04,-3.35,0.24,-0.49
247548096.0,366384.6900756,49648.0,1.0,-0.01,-0.04,-3.48,0.3,-0.61
247552904.0,366384.7392137,49649.0,1.0,-0.0,-0.04,-3.6,0.3,-0.24
247557696.0,366384.7912252,49650.0,1.0,-0.01,-0.04,-3.35,0.49,-0.49
247562520.0,366384.838446,49651.0,1.0,-0.01,-0.04,-3.54,0.24,-0.06
247567336.0,366384.8897643,49652.0,1.0,-0.01,-0.04,-3.78,0.3,-0.43
247572148.0,366384.9383389,49653.0,1.0,-0.0,-0.04,-3.6,0.24,-0.18
247576956.0,366384.9933577,49654.0,1.0,-0.01,-0.04,-3.66,0.55,-0.06
247581776.0,366385.0422416,49655.0,1.0,-0.01,-0.05,-3.72,0.18,-0.18
247586592.0,366385.0934033,49656.0,1.0,-0.0,-0.04,-3.48,0.3,-0.06
247591388.0,366385.1410556,49657.0,1.0,-0.01,-0.05,-3.54,0.12,-0.49
247596216.0,366385.1951072,49658.0,1.0,-0.01,-0.05,-3.54,0.12,-0.43
247601032.0,366385.2428635,49659.0,1.01,-0.01,-0.05,-3.48,0.18,-0.3
247605856.0,366385.2998927,49660.0,1.0,-0.01,-0.04,-3.54,0.0,-0.3
247610644.0,366385.3446732,49661.0,1.0,-0.01,-0.04,-3.48,0.49,-0.43
247615460.0,366385.4026156,49662.0,1.0,-0.01,-0.04,-3.48,0.3,-0.12
247620276.0,366385.4498688,49663.0,1.0,-0.0,-0.05,-3.78,-0.06,-0.37
247625092.0,366385.5095684,49664.0,1.0,-0.0,-0.04,-3.48,-0.18,-0.3
247629912.0,366385.5570452,49665.0,1.0,-0.0,-0.04,-3.66,0.18,-0.18
247634720.0,366385.6094007,49666.0,1.0,-0.01,-0.04,-3.66,0.18,-0.3
247639532.0,366385.6668441,49667.0,1.0,-0.01,-0.04,-3.54,0.3,-0.43
247644352.0,366385.712221,49668.0,1.0,-0.0,-0.04,-3.35,0.37,-0.55
247649160.0,366385.7677579,49669.0,1.0,-0.01,-0.04,-3.6,0.43,-0.37
247653972.0,366385.8132559,49670.0,1.0,-0.01,-0.04,-3.48,0.18,-0.37
247658804.0,366385.868549,49671.0,1.0,-0.0,-0.04,-3.54,0.06,-0.37
247663608.0,366385.8765675,49672.0,1.0,-0.01,-0.04,-3.41,0.3,-0.3
247668424.0,366385.9257016,49673.0,1.0,-0.01,-0.04,-3.66,0.3,-0.18
247673240.0,366386.022433,49674.0,1.0,-0.0,-0.04,-3.41,0.06,-0.3
247678040.0,366386.0400666,49675.0,1.0,-0.01,-0.04,-3.66,0.3,-0.49
247682848.0,366386.1217463,49676.0,1.01,-0.0,-0.04,-3.6,-0.06,-0.3
247687652.0,366386.1295954,49677.0,1.0,-0.01,-0.04,-3.72,0.12,-0.18
247692484.0,366386.1815844,49678.0,1.0,-0.0,-0.04,-3.35,0.18,-0.18
247697296.0,366386.233271,49679.0,1.0,-0.0,-0.04,-3.66,0.12,-0.49
247702100.0,366386.2837749,49680.0,1.0,-0.01,-0.04,-3.48,0.3,-0.37
247706924.0,366386.3393923,49681.0,1.0,-0.01,-0.04,-3.66,0.43,-0.18
247711740.0,366386.3840813,49682.0,1.0,-0.01,-0.04,-3.41,0.49,-0.3
247716552.0,366386.4395426,49683.0,1.0,-0.0,-0.04,-3.41,0.3,-0.24
247721356.0,366386.4873592,49684.0,1.0,-0.01,-0.04,-3.41,0.0,-0.49
247726144.0,366386.5387672,49685.0,1.0,-0.01,-0.04,-3.48,0.18,-0.24
247730952.0,366386.5933508,49686.0,1.01,-0.01,-0.04,-3.72,0.12,-0.06
247735768.0,366386.5953587,49687.0,1.0,-0.01,-0.04,-3.41,0.3,-0.12
247740588.0,366386.6946109,49688.0,1.0,-0.01,-0.04,-3.66,0.24,-0.3
